OJ,Problem Number,Problem Title,AC Users,Try Users,AC Submission,All Submission
CodeForces,161D,Distance in Tree, x2744,,,
CodeForces,161C,Abracadabra, x356,,,
CodeForces,161B,Discounts, x1377,,,
CodeForces,161A,Dress'em in Vests!, x2701,,,
CodeForces,160E,Buses and People, x260,,,
CodeForces,160D,Edges in MST, x621,,,
CodeForces,160C,Find Pair, x1763,,,
CodeForces,160B,Unlucky Ticket, x5192,,,
CodeForces,160A,Twins, x19774,,,
CodeForces,159E,Zebra Tower, x760,,,
CodeForces,159D,Palindrome pairs, x2543,,,
CodeForces,159C,String Manipulation 1.0, x1845,,,
CodeForces,159B,Matchmaker, x2564,,,
CodeForces,159A,Friends or Not, x1952,,,
CodeForces,158E,Phone Talks, x1169,,,
CodeForces,158D,Ice Sculptures, x4617,,,
CodeForces,158C,Cd and pwd commands, x4928,,,
CodeForces,158B,Taxi, x22831,,,
CodeForces,158A,Next Round, x34995,,,
CodeForces,157B,Trace, x4733,,,
CodeForces,157A,Game Outcome, x4196,,,
CodeForces,156E,Mrs. Hudson's Pancakes, x95,,,
CodeForces,156D,Clues, x365,,,
CodeForces,156C,Cipher, x1052,,,
CodeForces,156B,Suspects, x1324,,,
CodeForces,156A,Message, x2005,,,
CodeForces,155B,Combination, x3837,,,
CodeForces,155A,I_love_\%username\%, x11192,,,
CodeForces,154E,Martian Colony, x38,,,
CodeForces,154D,Flatland Fencing, x261,,,
CodeForces,154C,Double Profiles, x871,,,
CodeForces,154B,Colliders, x1756,,,
CodeForces,154A,Hometask, x2085,,,
CodeForces,153E,Euclidean Distance, x34,,,
CodeForces,153D,Date Change, x39,,,
CodeForces,153C,Caesar Cipher, x50,,,
CodeForces,153B,Binary notation, x104,,,
CodeForces,153A,A + B, x210,,,
CodeForces,152E,Garden, x199,,,
CodeForces,152D,Frames, x152,,,
CodeForces,152C,Pocket Book, x3450,,,
CodeForces,152B,Steps, x2143,,,
CodeForces,152A,Marks, x5933,,,
CodeForces,151B,Phone Numbers, x2785,,,
CodeForces,151A,Soft Drinking, x8240,,,
CodeForces,150E,Freezing with Style, x162,,,
CodeForces,150D,Mission Impassable, x225,,,
CodeForces,150C,Smart Cheater, x420,,,
CodeForces,150B,Quantity of Strings, x1729,,,
CodeForces,150A,Win or Freeze, x2873,,,
CodeForces,149E,Martian Strings, x717,,,
CodeForces,149D,Coloring Brackets, x817,,,
CodeForces,149C,Division into Teams, x2369,,,
CodeForces,149B,Martian Clock, x1502,,,
CodeForces,149A,Business trip, x9935,,,
CodeForces,148E,Porcelain, x1305,,,
CodeForces,148D,Bag of mice, x2184,,,
CodeForces,148C,Terse princess, x1648,,,
CodeForces,148B,Escape, x2064,,,
CodeForces,148A,Insomnia cure, x16693,,,
CodeForces,147B,Smile House, x326,,,
CodeForces,147A,Punctuation, x1195,,,
CodeForces,146B,Lucky Mask, x2266,,,
CodeForces,146A,Lucky Ticket, x6026,,,
CodeForces,145E,Lucky Queries, x661,,,
CodeForces,145D,Lucky Pair, x135,,,
CodeForces,145C,Lucky Subsequence, x876,,,
CodeForces,145B,Lucky Number 2, x1148,,,
CodeForces,145A,Lucky Conversion, x3989,,,
CodeForces,144E,Competition, x314,,,
CodeForces,144D,Missile Silos, x1463,,,
CodeForces,144C,Anagram Search, x2175,,,
CodeForces,144B,Meeting, x2288,,,
CodeForces,144A,Arrival of the General, x14150,,,
CodeForces,143B,Help Kingdom of Far Far Away 2, x2528,,,
CodeForces,143A,Help Vasilisa the Wise 2, x3794,,,
CodeForces,142E,Help Greg the Dwarf 2, x23,,,
CodeForces,142D,Help Shrek and Donkey 2, x182,,,
CodeForces,142C,Help Caretaker, x430,,,
CodeForces,142B,Help General, x1223,,,
CodeForces,142A,Help Farmer, x1635,,,
CodeForces,141E,Clearing Up, x291,,,
CodeForces,141D,Take-off Ramps, x305,,,
CodeForces,141C,Queue, x1226,,,
CodeForces,141B,Hopscotch, x2390,,,
CodeForces,141A,Amusing Joke, x12310,,,
CodeForces,140F,New Year Snowflake, x242,,,
CodeForces,140E,New Year Garland, x251,,,
CodeForces,140D,New Year Contest, x1626,,,
CodeForces,140C,New Year Snowmen, x1987,,,
CodeForces,140B,New Year Cards, x1105,,,
CodeForces,140A,New Year Table, x2803,,,
CodeForces,139B,Wallpaper, x961,,,
CodeForces,139A,Petr and Book, x5432,,,
CodeForces,138E,Hellish Constraints, x71,,,
CodeForces,138D,World of Darkraft, x220,,,
CodeForces,138C,Mushroom Gnomes - 2, x499,,,
CodeForces,138B,Digits Permutations, x648,,,
CodeForces,138A,Literature Lesson, x1426,,,
CodeForces,137E,Last Chance, x636,,,
CodeForces,137D,Palindromes, x773,,,
CodeForces,137C,History, x2746,,,
CodeForces,137B,Permutation, x4454,,,
CodeForces,137A,Postcards and photos, x3883,,,
CodeForces,136B,Ternary Logic, x2725,,,
CodeForces,136A,Presents, x15829,,,
CodeForces,135E,Weak Subsequence, x110,,,
CodeForces,135D,Cycle, x211,,,
CodeForces,135C,Zero-One, x775,,,
CodeForces,135B,Rectangle and Square, x1507,,,
CodeForces,135A,Replacement, x3587,,,
CodeForces,134C,Swaps, x298,,,
CodeForces,134B,Pairs of Numbers, x733,,,
CodeForces,134A,Average Numbers, x1654,,,
CodeForces,133B,Unary, x3687,,,
CodeForces,133A,HQ9+, x20015,,,
CodeForces,132E,Bits of merry old England, x238,,,
CodeForces,132D,Constants in the language of Shakespeare, x409,,,
CodeForces,132C,Logo Turtle, x1199,,,
CodeForces,132B,Piet, x372,,,
CodeForces,132A,Turing Tape, x2078,,,
CodeForces,131F,Present to Mom, x391,,,
CodeForces,131E,Yet Another Task with Queens, x1072,,,
CodeForces,131D,Subway, x2282,,,
CodeForces,131C,The World is a Theatre, x3789,,,
CodeForces,131B,Opposites Attract, x3941,,,
CodeForces,131A,cAPS lOCK, x20528,,,
CodeForces,130J,Date calculation, x59,,,
CodeForces,130I,Array sorting, x66,,,
CodeForces,130H,Balanced brackets, x132,,,
CodeForces,130G,CAPS LOCK ON, x145,,,
CodeForces,130F,Prime factorization, x130,,,
CodeForces,130E,Tribonacci numbers, x161,,,
CodeForces,130D,Exponentiation, x227,,,
CodeForces,130C,Decimal sum, x308,,,
CodeForces,130B,Gnikool Ssalg, x298,,,
CodeForces,130A,Hexagonal numbers, x493,,,
CodeForces,129B,Students and Shoelaces, x3114,,,
CodeForces,129A,Cookies, x6012,,,
CodeForces,128E,Birthday, x45,,,
CodeForces,128D,Numbers, x629,,,
CodeForces,128C,Games with Rectangle, x1042,,,
CodeForces,128B,String, x967,,,
CodeForces,128A,Statues, x1834,,,
CodeForces,127B,Canvas Frames, x3534,,,
CodeForces,127A,Wasted Time, x4198,,,
CodeForces,126E,Pills, x30,,,
CodeForces,126D,Fibonacci Sums, x403,,,
CodeForces,126C,E-reader Display, x472,,,
CodeForces,126B,Password, x3667,,,
CodeForces,126A,Hot Bath, x922,,,
CodeForces,125E,MST Company, x272,,,
CodeForces,125D,Two progressions, x184,,,
CodeForces,125C,Hobbits' Party, x545,,,
CodeForces,125B,Simple XML, x1067,,,
CodeForces,125A,Measuring Lengths in Baden, x1422,,,
CodeForces,124B,Permutations, x1656,,,
CodeForces,124A,The number of positions, x8505,,,
CodeForces,123E,Maze, x178,,,
CodeForces,123D,String, x365,,,
CodeForces,123C,Brackets, x305,,,
CodeForces,123B,Squares, x673,,,
CodeForces,123A,Prime Permutation, x1435,,,
CodeForces,122B,Lucky Substring, x4036,,,
CodeForces,122A,Lucky Division, x19362,,,
CodeForces,121E,Lucky Array, x437,,,
CodeForces,121D,Lucky Segments, x159,,,
CodeForces,121C,Lucky Permutation, x784,,,
CodeForces,121B,Lucky Transformation, x1492,,,
CodeForces,121A,Lucky Sum, x2901,,,
CodeForces,120J,Minimum Sum, x521,,,
CodeForces,120I,Luck is in Numbers, x234,,,
CodeForces,120H,Brevity is Soul of Wit, x647,,,
CodeForces,120G,Boom, x553,,,
CodeForces,120F,Spiders, x1564,,,
CodeForces,120E,Put Knight!, x1592,,,
CodeForces,120D,Three Sons, x1346,,,
CodeForces,120C,Winnie-the-Pooh and honey, x2009,,,
CodeForces,120B,Quiz League, x1917,,,
CodeForces,120A,Elevator, x2298,,,
CodeForces,119E,Alternative Reality, x46,,,
CodeForces,119D,String Transformation, x197,,,
CodeForces,119C,Education Reform, x530,,,
CodeForces,119B,Before Exam, x782,,,
CodeForces,119A,Epic Game, x12532,,,
CodeForces,118E,Bertown roads, x738,,,
CodeForces,118D,Caesar's Legions, x3937,,,
CodeForces,118C,Fancy Number, x1156,,,
CodeForces,118B,Present from Lena, x8285,,,
CodeForces,118A,String Task, x32894,,,
CodeForces,117E,Tree or not Tree, x99,,,
CodeForces,117D,Not Quick Transformation, x240,,,
CodeForces,117C,Cycle, x1269,,,
CodeForces,117B,Very Interesting Game, x1070,,,
CodeForces,117A,Elevator, x1575,,,
CodeForces,116B,Little Pigs and Wolves, x4526,,,
CodeForces,116A,Tram, x21677,,,
CodeForces,115E,Linear Kingdom Races, x330,,,
CodeForces,115D,Unambiguous Arithmetic Expression, x128,,,
CodeForces,115C,Plumber, x460,,,
CodeForces,115B,Lawnmower, x1569,,,
CodeForces,115A,Party, x7590,,,
CodeForces,114B,PFAST Inc., x1372,,,
CodeForces,114A,Cifera, x5538,,,
CodeForces,113E,Sleeping, x49,,,
CodeForces,113D,Museum, x223,,,
CodeForces,113C,Double Happiness, x572,,,
CodeForces,113B,Petr#, x1118,,,
CodeForces,113A,Grammar Lessons, x1240,,,
CodeForces,112B,Petya and Square, x2345,,,
CodeForces,112A,Petya and Strings, x23999,,,
CodeForces,111E,Petya and Rectangle, x25,,,
CodeForces,111D,Petya and Coloring, x281,,,
CodeForces,111C,Petya and Spiders, x671,,,
CodeForces,111B,Petya and Divisors, x1581,,,
CodeForces,111A,Petya and Inequiations, x2489,,,
CodeForces,110B,Lucky String, x3423,,,
CodeForces,110A,Nearly Lucky Number, x17274,,,
CodeForces,109E,Lucky Interval, x41,,,
CodeForces,109D,Lucky Sorting, x383,,,
CodeForces,109C,Lucky Tree, x1117,,,
CodeForces,109B,Lucky Probability, x779,,,
CodeForces,109A,Lucky Sum of Digits, x4881,,,
CodeForces,108B,Datatypes, x1332,,,
CodeForces,108A,Palindromic Times, x3815,,,
CodeForces,107E,Darts, x66,,,
CodeForces,107D,Crime Management, x204,,,
CodeForces,107C,Arrangement, x218,,,
CodeForces,107B,Basketball Team, x1377,,,
CodeForces,107A,Dorm Water Supply, x1985,,,
CodeForces,106E,Space Rescuers, x398,,,
CodeForces,106D,Treasure Island, x750,,,
CodeForces,106C,Buns, x1702,,,
CodeForces,106B,Choosing Laptop, x2608,,,
CodeForces,106A,Card Game, x3383,,,
CodeForces,105E,Lift and Throw, x123,,,
CodeForces,105D,Entertaining Geodetics, x85,,,
CodeForces,105C,Item World, x196,,,
CodeForces,105B,Dark Assembly, x601,,,
CodeForces,105A,Transmigration, x1167,,,
CodeForces,104A,Blackjack, x4284,,,
CodeForces,103E,Buying Sets, x212,,,
CodeForces,103D,Time to Raid Cowavans, x731,,,
CodeForces,103C,Russian Roulette, x606,,,
CodeForces,103B,Cthulhu, x3158,,,
CodeForces,103A,Testing Pants for Sadness, x2888,,,
CodeForces,102B,Sum of Digits, x3727,,,
CodeForces,102A,Clothes, x1630,,,
CodeForces,101E,Candies and Stones, x212,,,
CodeForces,101D,Castle, x246,,,
CodeForces,101C,Vectors, x416,,,
CodeForces,101B,Buses, x887,,,
CodeForces,101A,Homework, x1856,,,
CodeForces,100J,Interval Coloring, x24,,,
CodeForces,100I,Rotation, x147,,,
CodeForces,100H,Battleship, x40,,,
CodeForces,100G,Name the album, x60,,,
CodeForces,100F,Polynom, x83,,,
CodeForces,100E,Lamps in a Line, x107,,,
CodeForces,100D,World of Mouth, x161,,,
CodeForces,100C,A+B, x261,,,
CodeForces,100B,Friendly Numbers, x176,,,
CodeForces,100A,Carpeting the Room, x283,,,
CodeForces,99B,Help Chef Gerasim, x1370,,,
CodeForces,99A,Help Far Away Kingdom, x2845,,,
CodeForces,98E,Help Shrek and Donkey, x70,,,
CodeForces,98D,Help Monks, x122,,,
CodeForces,98C,Help Greg the Dwarf, x193,,,
CodeForces,98B,Help King, x37,,,
CodeForces,98A,Help Victoria the Wise, x746,,,
CodeForces,97E,Leaders, x72,,,
CodeForces,97D,Robot in Basement, x85,,,
CodeForces,97C,Winning Strategy, x154,,,
CodeForces,97B,Superset, x286,,,
CodeForces,97A,Domino, x163,,,
CodeForces,96B,Lucky Numbers (easy), x3386,,,
CodeForces,96A,Football, x25071,,,
CodeForces,95E,Lucky Country, x376,,,
CodeForces,95D,Horse Races, x182,,,
CodeForces,95C,Volleyball, x1103,,,
CodeForces,95B,Lucky Numbers, x586,,,
CodeForces,95A,Hockey, x1057,,,
CodeForces,94B,Friends, x1744,,,
CodeForces,94A,Restoring Password, x4484,,,
CodeForces,93E,Lostborn, x231,,,
CodeForces,93D,Flags, x213,,,
CodeForces,93C,Azembler, x173,,,
CodeForces,93B,End of Exams, x555,,,
CodeForces,93A,Frames, x1308,,,
CodeForces,92B,Binary Number, x2282,,,
CodeForces,92A,Chips, x6030,,,
CodeForces,91E,Igloo Skyscraper, x285,,,
CodeForces,91D,Grocer's Problem, x182,,,
CodeForces,91C,Ski Base, x506,,,
CodeForces,91B,Queue, x1993,,,
CodeForces,91A,Newspaper Headline, x1608,,,
CodeForces,90B,African Crossword, x2221,,,
CodeForces,90A,Cableway, x2052,,,
CodeForces,89E,Fire and Ice, x31,,,
CodeForces,89D,Space mines, x172,,,
CodeForces,89C,Chip Play, x381,,,
CodeForces,89B,Widget Library, x356,,,
CodeForces,89A,Robbery, x1002,,,
CodeForces,88B,Keyboard, x776,,,
CodeForces,88A,Chord, x1881,,,
CodeForces,87E,Mogohu-Rea Idol, x98,,,
CodeForces,87D,Beautiful Road, x363,,,
CodeForces,87C,Interesting Game, x750,,,
CodeForces,87B,Vasya and Types, x691,,,
CodeForces,87A,Trains, x1747,,,
CodeForces,86E,Long sequence, x122,,,
CodeForces,86D,Powerful array, x2461,,,
CodeForces,86C,Genetic engineering, x264,,,
CodeForces,86B,Tetris revisited, x234,,,
CodeForces,86A,Reflection, x685,,,
CodeForces,85E,Guard Towers, x276,,,
CodeForces,85D,Sum of Medians, x812,,,
CodeForces,85C,Petya and Tree, x402,,,
CodeForces,85B,Embassy Queue, x764,,,
CodeForces,85A,Domino, x1272,,,
CodeForces,84C,Biathlon, x720,,,
CodeForces,84A,Toy Army, x5635,,,
CodeForces,83E,Two Subsequences, x185,,,
CodeForces,83D,Numbers, x384,,,
CodeForces,83C,Track, x265,,,
CodeForces,83B,Doctor, x940,,,
CodeForces,83A,Magical Array, x2524,,,
CodeForces,82E,Corridor, x160,,,
CodeForces,82D,Two out of Three, x769,,,
CodeForces,82C,General Mobilization, x630,,,
CodeForces,82B,Sets, x1317,,,
CodeForces,82A,Double Cola, x13587,,,
CodeForces,81E,Pairs, x137,,,
CodeForces,81D,Polycarp's Picture Gallery, x498,,,
CodeForces,81C,Average Score, x1071,,,
CodeForces,81B,Sequence Formatting, x1343,,,
CodeForces,81A,Plug-in, x3568,,,
CodeForces,80B,Depression, x2218,,,
CodeForces,80A,Panoramix's Prediction, x5839,,,
CodeForces,79E,Security System, x35,,,
CodeForces,79D,Password, x248,,,
CodeForces,79C,Beaver, x952,,,
CodeForces,79B,Colorful Field, x1468,,,
CodeForces,79A,Bus Game, x2012,,,
CodeForces,78E,Evacuation, x205,,,
CodeForces,78D,Archer's Shot, x171,,,
CodeForces,78C,Beaver Game, x811,,,
CodeForces,78B,Easter Eggs, x2261,,,
CodeForces,78A,Haiku, x3661,,,
CodeForces,77E,Martian Food, x170,,,
CodeForces,77D,Domino Carpet, x193,,,
CodeForces,77C,Beavermuncher-0xFF, x557,,,
CodeForces,77B,Falling Anvils, x1220,,,
CodeForces,77A,Heroes, x1109,,,
CodeForces,76F,Tourist, x314,,,
CodeForces,76E,Points, x897,,,
CodeForces,76D,Plus and xor, x758,,,
CodeForces,76C,Mutation, x72,,,
CodeForces,76B,Mice, x248,,,
CodeForces,76A,Gift, x394,,,
CodeForces,75E,Ship's Shortest Path, x175,,,
CodeForces,75D,Big Maximum Sum, x646,,,
CodeForces,75C,Modified GCD, x1956,,,
CodeForces,75B,Facetook Priority Wall, x1148,,,
CodeForces,75A,Life Without Zeros, x6049,,,
CodeForces,74E,Shift It!, x54,,,
CodeForces,74D,Hanger, x242,,,
CodeForces,74C,Chessboard Billiard, x538,,,
CodeForces,74B,Train, x968,,,
CodeForces,74A,Room Leader, x2701,,,
CodeForces,73F,Plane of Tanks, x32,,,
CodeForces,73E,Morrowindows, x163,,,
CodeForces,73D,FreeDiv, x309,,,
CodeForces,73C,LionAge II, x751,,,
CodeForces,73B,Need For Brake, x328,,,
CodeForces,73A,The Elder Trolls IV: Oblivon, x858,,,
CodeForces,72I,Goofy Numbers, x196,,,
CodeForces,72H,Reverse It!, x159,,,
CodeForces,72G,Fibonacci army, x278,,,
CodeForces,72F,Oil, x64,,,
CodeForces,72E,Ali goes shopping, x97,,,
CodeForces,72D,Perse-script, x35,,,
CodeForces,72C,Extraordinarily Nice Numbers, x239,,,
CodeForces,72B,INI-file, x30,,,
CodeForces,72A,"Goshtasp, Vishtasp and Eidi", x93,,,
CodeForces,71E,Nuclear Fusion, x257,,,
CodeForces,71D,Solitaire, x237,,,
CodeForces,71C,Round Table Knights, x1787,,,
CodeForces,71B,Progress Bar, x2089,,,
CodeForces,71A,Way Too Long Words, x40601,,,
CodeForces,70E,Information Reform, x173,,,
CodeForces,70D,Professor's task, x243,,,
CodeForces,70C,Lucky Tickets, x365,,,
CodeForces,70B,Text Messaging, x1075,,,
CodeForces,70A,Cookies, x2067,,,
CodeForces,69E,Subsegments, x1216,,,
CodeForces,69D,Dot, x454,,,
CodeForces,69C,Game, x395,,,
CodeForces,69B,Bets, x1556,,,
CodeForces,69A,Young Physicist, x17119,,,
CodeForces,68E,Contact, x25,,,
CodeForces,68D,Half-decay tree, x212,,,
CodeForces,68C,Synchrophasotron, x237,,,
CodeForces,68B,Energy exchange, x1217,,,
CodeForces,68A,Irrational problem, x2374,,,
CodeForces,67E,Save the City!, x179,,,
CodeForces,67D,Optical Experiment, x630,,,
CodeForces,67C,Sequence of Balls, x233,,,
CodeForces,67B,Restoration of the Permutation, x497,,,
CodeForces,67A,Partial Teacher, x1063,,,
CodeForces,66E,Petya and Post, x387,,,
CodeForces,66D,Petya and His Friends, x1297,,,
CodeForces,66C,Petya and File System, x597,,,
CodeForces,66B,Petya and Countryside, x3419,,,
CodeForces,66A,Petya and Java, x2864,,,
CodeForces,65E,Harry Potter and Moving Staircases, x30,,,
CodeForces,65D,Harry Potter and the Sorting Hat, x266,,,
CodeForces,65C,Harry Potter and the Golden Snitch, x496,,,
CodeForces,65B,Harry Potter and the History of Magic, x889,,,
CodeForces,65A,Harry Potter and Three Spells, x1052,,,
CodeForces,64I,Sort the Table, x42,,,
CodeForces,64H,Table Bowling, x57,,,
CodeForces,64G,Path Canonization, x70,,,
CodeForces,64F,Domain, x116,,,
CodeForces,64E,Prime Segment, x147,,,
CodeForces,64D,Presents, x187,,,
CodeForces,64C,Table, x218,,,
CodeForces,64B,Expression, x320,,,
CodeForces,64A,Factorial, x433,,,
CodeForces,63E,Sweets Game, x325,,,
CodeForces,63D,Dividing Island, x465,,,
CodeForces,63C,Bulls and Cows, x746,,,
CodeForces,63B,Settlers' Training, x1858,,,
CodeForces,63A,Sinking Ship, x4570,,,
CodeForces,62E,World Evil, x95,,,
CodeForces,62D,Wormhouse, x209,,,
CodeForces,62C,Inquisition, x167,,,
CodeForces,62B,Tyndex.Brome, x812,,,
CodeForces,62A,A Student's Dream, x1977,,,
CodeForces,61E,Enemy is weak, x1601,,,
CodeForces,61D,Eternal Victory, x1573,,,
CodeForces,61C,Capture Valerian, x435,,,
CodeForces,61B,Hard Work, x1748,,,
CodeForces,61A,Ultra-Fast Mathematician, x13650,,,
CodeForces,60E,Mushroom Gnomes, x178,,,
CodeForces,60D,Savior, x193,,,
CodeForces,60C,Mushroom Strife, x355,,,
CodeForces,60B,Serial Time!, x1973,,,
CodeForces,60A,Where Are My Flakes?, x1840,,,
CodeForces,59E,Shortest Path, x505,,,
CodeForces,59D,Team Arrangement, x333,,,
CodeForces,59C,Title, x908,,,
CodeForces,59B,Fortune Telling, x2302,,,
CodeForces,59A,Word, x12500,,,
CodeForces,58E,Expression, x87,,,
CodeForces,58D,Calendar, x380,,,
CodeForces,58C,Trees, x828,,,
CodeForces,58B,Coins, x3712,,,
CodeForces,58A,Chat room, x19606,,,
CodeForces,57E,Chess, x67,,,
CodeForces,57D,Journey, x187,,,
CodeForces,57C,Array, x731,,,
CodeForces,57B,Martian Architecture, x715,,,
CodeForces,57A,Square Earth?, x1437,,,
CodeForces,56E,Domino Principle, x642,,,
CodeForces,56D,Changing a String, x427,,,
CodeForces,56C,Corporation Mail, x588,,,
CodeForces,56B,Spoilt Permutation, x1455,,,
CodeForces,56A,Bar, x3040,,,
CodeForces,55E,Very simple problem, x276,,,
CodeForces,55D,Beautiful numbers, x828,,,
CodeForces,55C,Pie or die, x747,,,
CodeForces,55B,Smallest number, x954,,,
CodeForces,55A,Flea travel, x1582,,,
CodeForces,54E,Vacuum Сleaner, x84,,,
CodeForces,54D,Writing a Song, x264,,,
CodeForces,54C,First Digit Law, x501,,,
CodeForces,54B,Cutting Jigsaw Puzzle, x446,,,
CodeForces,54A,Presents, x1171,,,
CodeForces,53E,Dead Ends, x313,,,
CodeForces,53D,Physical Education, x853,,,
CodeForces,53C,Little Frog, x2146,,,
CodeForces,53B,Blog Photo, x589,,,
CodeForces,53A,Autocomplete, x1958,,,
CodeForces,52C,Circular RMQ, x1405,,,
CodeForces,52B,Right Triangles, x734,,,
CodeForces,52A,123-sequence, x1921,,,
CodeForces,51F,Caterpillar, x173,,,
CodeForces,51E,Pentagon, x157,,,
CodeForces,51D,Geometrical problem, x271,,,
CodeForces,51C,Three Base Stations, x653,,,
CodeForces,51B,bHTML Tables Analisys, x594,,,
CodeForces,51A,Cheaterius's Problem, x1105,,,
CodeForces,50E,Square Equation Roots, x218,,,
CodeForces,50D,Bombing, x359,,,
CodeForces,50C,Happy Farm 5, x439,,,
CodeForces,50B,Choosing Symbol Pairs, x2499,,,
CodeForces,50A,Domino piling, x30149,,,
CodeForces,49E,Common ancestor, x264,,,
CodeForces,49D,Game, x740,,,
CodeForces,49C,Disposition, x698,,,
CodeForces,49B,Sum, x1284,,,
CodeForces,49A,Sleuth, x3550,,,
CodeForces,48H,Black and White, x48,,,
CodeForces,48G,Galaxy Union, x53,,,
CodeForces,48F,Snow sellers, x49,,,
CodeForces,48E,Ivan the Fool VS Gorynych the Dragon, x230,,,
CodeForces,48D,Permutations, x1026,,,
CodeForces,48C,The Race, x457,,,
CodeForces,48B,Land Lot, x1074,,,
CodeForces,48A,Rock-paper-scissors, x1728,,,
CodeForces,47E,Cannon, x188,,,
CodeForces,47D,Safe, x326,,,
CodeForces,47C,Crossword, x275,,,
CodeForces,47B,Coins, x1756,,,
CodeForces,47A,Triangular numbers, x3739,,,
CodeForces,46G,Emperor's Problem, x47,,,
CodeForces,46F,Hercule Poirot Problem, x181,,,
CodeForces,46E,Comb, x476,,,
CodeForces,46D,Parking Lot, x644,,,
CodeForces,46C,Hamsters and Tigers, x1069,,,
CodeForces,46B,T-shirts from Sponsor, x1441,,,
CodeForces,46A,Ball Game, x3201,,,
CodeForces,45J,Planting Trees, x473,,,
CodeForces,45I,TCMCF+++, x802,,,
CodeForces,45H,Road Problem, x51,,,
CodeForces,45G,Prime Problem, x317,,,
CodeForces,45F,Goats and Wolves, x42,,,
CodeForces,45E,Director, x337,,,
CodeForces,45D,Event Dates, x627,,,
CodeForces,45C,Dancing Lessons, x437,,,
CodeForces,45B,School, x124,,,
CodeForces,45A,Codecraft III, x1624,,,
CodeForces,44J,Triminoes, x354,,,
CodeForces,44I,Toys, x114,,,
CodeForces,44H,Phone Number, x582,,,
CodeForces,44G,Shooting Gallery, x82,,,
CodeForces,44F,BerPaint, x28,,,
CodeForces,44E,Anfisa the Monkey, x976,,,
CodeForces,44D,Hyperdrive, x437,,,
CodeForces,44C,Holidays, x965,,,
CodeForces,44B,Cola, x899,,,
CodeForces,44A,Indian Summer, x1681,,,
CodeForces,43E,Race, x226,,,
CodeForces,43D,Journey, x595,,,
CodeForces,43C,Lucky Tickets, x1997,,,
CodeForces,43B,Letter, x2949,,,
CodeForces,43A,Football, x6618,,,
CodeForces,42E,Baldman and the military, x91,,,
CodeForces,42D,Strange town, x232,,,
CodeForces,42C,Safe cracking, x281,,,
CodeForces,42B,Game of chess unfinished, x512,,,
CodeForces,42A,Guilty --- to the kitchen!, x1294,,,
CodeForces,41E,3-cycles, x835,,,
CodeForces,41D,Pawn, x621,,,
CodeForces,41C,Email address, x1666,,,
CodeForces,41B,Martian Dollar, x1384,,,
CodeForces,41A,Translation, x16266,,,
CodeForces,40E,Number Table, x236,,,
CodeForces,40D,Interesting Sequence, x60,,,
CodeForces,40C,Berland Square, x158,,,
CodeForces,40B,Repaintings, x661,,,
CodeForces,40A,Find Color, x1423,,,
CodeForces,39K,Testing, x31,,,
CodeForces,39J,Spelling Check, x871,,,
CodeForces,39I,Tram, x58,,,
CodeForces,39H,Multiplication Table, x1016,,,
CodeForces,39G,Inverse Function, x57,,,
CodeForces,39F,Pacifist frogs, x743,,,
CodeForces,39E,What Has Dirichlet Got to Do with That?, x438,,,
CodeForces,39D,Cubical Planet, x1211,,,
CodeForces,39C,Moon Craters, x223,,,
CodeForces,39B,Company Income Growth, x1077,,,
CodeForces,39A,C*++ Calculations, x381,,,
CodeForces,38H,The Great Marathon, x74,,,
CodeForces,38G,Queue, x259,,,
CodeForces,38F,Smart Boy, x227,,,
CodeForces,38E,Let's Go Rolling!, x744,,,
CodeForces,38D,Vasya the Architect, x328,,,
CodeForces,38C,Blinds, x1159,,,
CodeForces,38B,Chess, x1737,,,
CodeForces,38A,Army, x6708,,,
CodeForces,37E,Trial for Chief, x232,,,
CodeForces,37D,Lesson Timetable, x198,,,
CodeForces,37C,Old Berland Language, x600,,,
CodeForces,37B,Computer Game, x561,,,
CodeForces,37A,Towers, x8430,,,
CodeForces,36E,Two Paths, x173,,,
CodeForces,36D,New Game with a Chess Piece, x275,,,
CodeForces,36C,Bowls, x183,,,
CodeForces,36B,Fractal, x764,,,
CodeForces,36A,Extra-terrestrial Intelligence, x1376,,,
CodeForces,35E,Parade, x375,,,
CodeForces,35D,Animals, x974,,,
CodeForces,35C,Fire Again, x1413,,,
CodeForces,35B,Warehouse, x640,,,
CodeForces,35A,Shell Game, x2341,,,
CodeForces,34E,Collisions, x372,,,
CodeForces,34D,Road Map, x1650,,,
CodeForces,34C,Page Numbers, x1867,,,
CodeForces,34B,Sale, x6428,,,
CodeForces,34A,Reconnaissance 2, x4785,,,
CodeForces,33E,Helper, x64,,,
CodeForces,33D,Knights, x480,,,
CodeForces,33C,Wonderful Randomized Sum, x1013,,,
CodeForces,33B,String Problem, x921,,,
CodeForces,33A,What is for dinner?, x1710,,,
CodeForces,32E,Hide-and-Seek, x190,,,
CodeForces,32D,Constellation, x583,,,
CodeForces,32C,Flea, x745,,,
CodeForces,32B,Borze, x3873,,,
CodeForces,32A,Reconnaissance, x2578,,,
CodeForces,31E,TV Game, x439,,,
CodeForces,31D,Chocolate, x449,,,
CodeForces,31C,Schedule, x806,,,
CodeForces,31B,Sysadmin Bob, x1554,,,
CodeForces,31A,Worms Evolution, x3107,,,
CodeForces,30E,Tricky and Clever Password, x247,,,
